datetime,temperature,humidity,wind_speed,month,target_day_1,target_day_2,target_day_3,target_day_4,target_day_5,target_day_6,target_day_7
2012-11-10,4.3875000000000215,74.22727272727273,1.375,11,2.3558333333333557,3.2758333333333574,6.878333333333354,9.203750000000019,8.843333333333357,6.492500000000028,6.083750000000028
2012-11-11,2.3558333333333557,71.22727272727273,0.6666666666666666,11,3.2758333333333574,6.878333333333354,9.203750000000019,8.843333333333357,6.492500000000028,6.083750000000028,8.826041666666695
2012-11-12,3.2758333333333574,63.666666666666664,0.9166666666666666,11,6.878333333333354,9.203750000000019,8.843333333333357,6.492500000000028,6.083750000000028,8.826041666666695,6.682500000000023
2012-11-13,6.878333333333354,86.875,2.3333333333333335,11,9.203750000000019,8.843333333333357,6.492500000000028,6.083750000000028,8.826041666666695,6.682500000000023,9.304166666666683
2012-11-14,9.203750000000019,86.70833333333333,3.0,11,8.843333333333357,6.492500000000028,6.083750000000028,8.826041666666695,6.682500000000023,9.304166666666683,8.904583333333356
2012-11-15,8.843333333333357,87.83333333333333,1.0833333333333333,11,6.492500000000028,6.083750000000028,8.826041666666695,6.682500000000023,9.304166666666683,8.904583333333356,6.977916666666694
2012-11-16,6.492500000000028,83.125,1.0416666666666667,11,6.083750000000028,8.826041666666695,6.682500000000023,9.304166666666683,8.904583333333356,6.977916666666694,5.1683333333333605
2012-11-17,6.083750000000028,80.5,1.5,11,8.826041666666695,6.682500000000023,9.304166666666683,8.904583333333356,6.977916666666694,5.1683333333333605,7.212916666666689
2012-11-18,8.826041666666695,84.29166666666667,2.1666666666666665,11,6.682500000000023,9.304166666666683,8.904583333333356,6.977916666666694,5.1683333333333605,7.212916666666689,8.018333333333354
2012-11-19,6.682500000000023,82.29166666666667,3.375,11,9.304166666666683,8.904583333333356,6.977916666666694,5.1683333333333605,7.212916666666689,8.018333333333354,5.050625000000021
2012-11-20,9.304166666666683,81.375,5.875,11,8.904583333333356,6.977916666666694,5.1683333333333605,7.212916666666689,8.018333333333354,5.050625000000021,3.9633333333333596
2012-11-21,8.904583333333356,85.45833333333333,2.4166666666666665,11,6.977916666666694,5.1683333333333605,7.212916666666689,8.018333333333354,5.050625000000021,3.9633333333333596,4.355416666666694
2012-11-22,6.977916666666694,79.20833333333333,3.5833333333333335,11,5.1683333333333605,7.212916666666689,8.018333333333354,5.050625000000021,3.9633333333333596,4.355416666666694,5.471250000000026
2012-11-23,5.1683333333333605,82.29166666666667,1.3333333333333333,11,7.212916666666689,8.018333333333354,5.050625000000021,3.9633333333333596,4.355416666666694,5.471250000000026,8.044166666666678
2012-11-24,7.212916666666689,84.20833333333333,0.6666666666666666,11,8.018333333333354,5.050625000000021,3.9633333333333596,4.355416666666694,5.471250000000026,8.044166666666678,9.644166666666694
2012-11-25,8.018333333333354,88.0,0.7916666666666666,11,5.050625000000021,3.9633333333333596,4.355416666666694,5.471250000000026,8.044166666666678,9.644166666666694,9.138541666666692
2012-11-26,5.050625000000021,87.75,0.7916666666666666,11,3.9633333333333596,4.355416666666694,5.471250000000026,8.044166666666678,9.644166666666694,9.138541666666692,8.057916666666692
2012-11-27,3.9633333333333596,75.47619047619048,1.3333333333333333,11,4.355416666666694,5.471250000000026,8.044166666666678,9.644166666666694,9.138541666666692,8.057916666666692,7.677500000000023
2012-11-28,4.355416666666694,75.0,0.4583333333333333,11,5.471250000000026,8.044166666666678,9.644166666666694,9.138541666666692,8.057916666666692,7.677500000000023,8.915208333333355
2012-11-29,5.471250000000026,81.08695652173913,0.4583333333333333,11,8.044166666666678,9.644166666666694,9.138541666666692,8.057916666666692,7.677500000000023,8.915208333333355,6.788333333333355
2012-11-30,8.044166666666678,82.91666666666667,2.0,11,9.644166666666694,9.138541666666692,8.057916666666692,7.677500000000023,8.915208333333355,6.788333333333355,6.043333333333348
2012-12-01,9.644166666666694,77.20833333333333,2.75,12,9.138541666666692,8.057916666666692,7.677500000000023,8.915208333333355,6.788333333333355,6.043333333333348,6.037916666666689
2012-12-02,9.138541666666692,79.875,4.5,12,8.057916666666692,7.677500000000023,8.915208333333355,6.788333333333355,6.043333333333348,6.037916666666689,4.794583333333361
2012-12-03,8.057916666666692,77.16666666666667,3.375,12,7.677500000000023,8.915208333333355,6.788333333333355,6.043333333333348,6.037916666666689,4.794583333333361,3.792083333333352
2012-12-04,7.677500000000023,85.04166666666667,4.958333333333333,12,8.915208333333355,6.788333333333355,6.043333333333348,6.037916666666689,4.794583333333361,3.792083333333352,5.717500000000018
2012-12-05,8.915208333333355,82.95833333333333,3.3333333333333335,12,6.788333333333355,6.043333333333348,6.037916666666689,4.794583333333361,3.792083333333352,5.717500000000018,6.0400000000000205
2012-12-06,6.788333333333355,71.79166666666667,4.375,12,6.043333333333348,6.037916666666689,4.794583333333361,3.792083333333352,5.717500000000018,6.0400000000000205,5.6245833333333595
2012-12-07,6.043333333333348,75.41666666666667,3.5416666666666665,12,6.037916666666689,4.794583333333361,3.792083333333352,5.717500000000018,6.0400000000000205,5.6245833333333595,4.988750000000017
2012-12-08,6.037916666666689,80.0,2.8333333333333335,12,4.794583333333361,3.792083333333352,5.717500000000018,6.0400000000000205,5.6245833333333595,4.988750000000017,4.5566666666666835
2012-12-09,4.794583333333361,84.56521739130434,2.375,12,3.792083333333352,5.717500000000018,6.0400000000000205,5.6245833333333595,4.988750000000017,4.5566666666666835,2.297708333333356
2012-12-10,3.792083333333352,82.91666666666667,1.375,12,5.717500000000018,6.0400000000000205,5.6245833333333595,4.988750000000017,4.5566666666666835,2.297708333333356,3.3254166666666882
2012-12-11,5.717500000000018,89.25,0.375,12,6.0400000000000205,5.6245833333333595,4.988750000000017,4.5566666666666835,2.297708333333356,3.3254166666666882,5.439166666666694
2012-12-12,6.0400000000000205,82.75,4.75,12,5.6245833333333595,4.988750000000017,4.5566666666666835,2.297708333333356,3.3254166666666882,5.439166666666694,2.2512500000000273
2012-12-13,5.6245833333333595,83.18181818181819,2.2916666666666665,12,4.988750000000017,4.5566666666666835,2.297708333333356,3.3254166666666882,5.439166666666694,2.2512500000000273,2.718125000000024
2012-12-14,4.988750000000017,80.69565217391305,1.9583333333333333,12,4.5566666666666835,2.297708333333356,3.3254166666666882,5.439166666666694,2.2512500000000273,2.718125000000024,4.875833333333357
2012-12-15,4.5566666666666835,81.70833333333333,1.8333333333333333,12,2.297708333333356,3.3254166666666882,5.439166666666694,2.2512500000000273,2.718125000000024,4.875833333333357,2.6891666666666914
2012-12-16,2.297708333333356,82.0,2.4166666666666665,12,3.3254166666666882,5.439166666666694,2.2512500000000273,2.718125000000024,4.875833333333357,2.6891666666666914,4.677916666666694
2012-12-17,3.3254166666666882,82.58333333333333,3.9166666666666665,12,5.439166666666694,2.2512500000000273,2.718125000000024,4.875833333333357,2.6891666666666914,4.677916666666694,5.46750000000002
2012-12-18,5.439166666666694,77.36363636363636,5.958333333333333,12,2.2512500000000273,2.718125000000024,4.875833333333357,2.6891666666666914,4.677916666666694,5.46750000000002,4.268333333333357
2012-12-19,2.2512500000000273,77.64285714285714,4.208333333333333,12,2.718125000000024,4.875833333333357,2.6891666666666914,4.677916666666694,5.46750000000002,4.268333333333357,3.435000000000026
2012-12-20,2.718125000000024,73.55,4.625,12,4.875833333333357,2.6891666666666914,4.677916666666694,5.46750000000002,4.268333333333357,3.435000000000026,4.333333333333354
2012-12-21,4.875833333333357,87.66666666666667,3.25,12,2.6891666666666914,4.677916666666694,5.46750000000002,4.268333333333357,3.435000000000026,4.333333333333354,5.342083333333356
2012-12-22,2.6891666666666914,82.76470588235294,0.9583333333333334,12,4.677916666666694,5.46750000000002,4.268333333333357,3.435000000000026,4.333333333333354,5.342083333333356,4.686666666666689
2012-12-23,4.677916666666694,82.41666666666667,0.5416666666666666,12,5.46750000000002,4.268333333333357,3.435000000000026,4.333333333333354,5.342083333333356,4.686666666666689,4.006770833333356
2012-12-24,5.46750000000002,72.16666666666667,2.3333333333333335,12,4.268333333333357,3.435000000000026,4.333333333333354,5.342083333333356,4.686666666666689,4.006770833333356,2.493958333333358
2012-12-25,4.268333333333357,83.79166666666667,1.7916666666666667,12,3.435000000000026,4.333333333333354,5.342083333333356,4.686666666666689,4.006770833333356,2.493958333333358,1.1062500000000242
2012-12-26,3.435000000000026,83.79166666666667,1.7916666666666667,12,4.333333333333354,5.342083333333356,4.686666666666689,4.006770833333356,2.493958333333358,1.1062500000000242,1.0316666666666876
2012-12-27,4.333333333333354,75.26086956521739,2.3333333333333335,12,5.342083333333356,4.686666666666689,4.006770833333356,2.493958333333358,1.1062500000000242,1.0316666666666876,0.9917708333333574
2012-12-28,5.342083333333356,79.58333333333333,2.375,12,4.686666666666689,4.006770833333356,2.493958333333358,1.1062500000000242,1.0316666666666876,0.9917708333333574,1.7575000000000216
2012-12-29,4.686666666666689,77.54166666666667,0.9583333333333334,12,4.006770833333356,2.493958333333358,1.1062500000000242,1.0316666666666876,0.9917708333333574,1.7575000000000216,4.709739583333359
2012-12-30,4.006770833333356,72.36842105263158,1.0833333333333333,12,2.493958333333358,1.1062500000000242,1.0316666666666876,0.9917708333333574,1.7575000000000216,4.709739583333359,5.6995833333333605
2012-12-31,2.493958333333358,85.82608695652173,0.5833333333333334,12,1.1062500000000242,1.0316666666666876,0.9917708333333574,1.7575000000000216,4.709739583333359,5.6995833333333605,5.135416666666693
2013-01-01,1.1062500000000242,82.44444444444444,0.3333333333333333,1,1.0316666666666876,0.9917708333333574,1.7575000000000216,4.709739583333359,5.6995833333333605,5.135416666666693,6.632437500000023
2013-01-02,1.0316666666666876,76.46666666666667,0.625,1,0.9917708333333574,1.7575000000000216,4.709739583333359,5.6995833333333605,5.135416666666693,6.632437500000023,7.051666666666691
2013-01-03,0.9917708333333574,70.54166666666667,1.1666666666666667,1,1.7575000000000216,4.709739583333359,5.6995833333333605,5.135416666666693,6.632437500000023,7.051666666666691,4.684564583333358
2013-01-04,1.7575000000000216,51.72727272727273,1.625,1,4.709739583333359,5.6995833333333605,5.135416666666693,6.632437500000023,7.051666666666691,4.684564583333358,2.6685416666666932
2013-01-05,4.709739583333359,78.08333333333333,2.4166666666666665,1,5.6995833333333605,5.135416666666693,6.632437500000023,7.051666666666691,4.684564583333358,2.6685416666666932,0.6522708333333588
2013-01-06,5.6995833333333605,73.875,1.2083333333333333,1,5.135416666666693,6.632437500000023,7.051666666666691,4.684564583333358,2.6685416666666932,0.6522708333333588,-1.4011874999999752
2013-01-07,5.135416666666693,78.95454545454545,2.4166666666666665,1,6.632437500000023,7.051666666666691,4.684564583333358,2.6685416666666932,0.6522708333333588,-1.4011874999999752,-1.7081874999999773
2013-01-08,6.632437500000023,80.83333333333333,4.083333333333333,1,7.051666666666691,4.684564583333358,2.6685416666666932,0.6522708333333588,-1.4011874999999752,-1.7081874999999773,-0.48937499999997414
2013-01-09,7.051666666666691,78.58333333333333,3.4583333333333335,1,4.684564583333358,2.6685416666666932,0.6522708333333588,-1.4011874999999752,-1.7081874999999773,-0.48937499999997414,1.6952083333333523
2013-01-10,4.684564583333358,88.45833333333333,3.25,1,2.6685416666666932,0.6522708333333588,-1.4011874999999752,-1.7081874999999773,-0.48937499999997414,1.6952083333333523,0.8733333333333562
2013-01-11,2.6685416666666932,76.3125,1.8333333333333333,1,0.6522708333333588,-1.4011874999999752,-1.7081874999999773,-0.48937499999997414,1.6952083333333523,0.8733333333333562,0.4633333333333572
2013-01-12,0.6522708333333588,81.5625,1.0833333333333333,1,-1.4011874999999752,-1.7081874999999773,-0.48937499999997414,1.6952083333333523,0.8733333333333562,0.4633333333333572,0.4029166666666863
2013-01-13,-1.4011874999999752,75.04347826086956,0.3333333333333333,1,-1.7081874999999773,-0.48937499999997414,1.6952083333333523,0.8733333333333562,0.4633333333333572,0.4029166666666863,2.2645833333333463
2013-01-14,-1.7081874999999773,72.69565217391305,0.5416666666666666,1,-0.48937499999997414,1.6952083333333523,0.8733333333333562,0.4633333333333572,0.4029166666666863,2.2645833333333463,1.2718750000000203
2013-01-15,-0.48937499999997414,72.0,1.7083333333333333,1,1.6952083333333523,0.8733333333333562,0.4633333333333572,0.4029166666666863,2.2645833333333463,1.2718750000000203,0.12520833333335682
2013-01-16,1.6952083333333523,71.19047619047619,0.5416666666666666,1,0.8733333333333562,0.4633333333333572,0.4029166666666863,2.2645833333333463,1.2718750000000203,0.12520833333335682,-0.06979166666663872
2013-01-17,0.8733333333333562,73.6,0.041666666666666664,1,0.4633333333333572,0.4029166666666863,2.2645833333333463,1.2718750000000203,0.12520833333335682,-0.06979166666663872,3.894166666666692
2013-01-18,0.4633333333333572,78.6875,0.25,1,0.4029166666666863,2.2645833333333463,1.2718750000000203,0.12520833333335682,-0.06979166666663872,3.894166666666692,4.762500000000024
2013-01-19,0.4029166666666863,90.11111111111111,0.7916666666666666,1,2.2645833333333463,1.2718750000000203,0.12520833333335682,-0.06979166666663872,3.894166666666692,4.762500000000024,5.702208333333348
2013-01-20,2.2645833333333463,71.94736842105263,0.5416666666666666,1,1.2718750000000203,0.12520833333335682,-0.06979166666663872,3.894166666666692,4.762500000000024,5.702208333333348,4.459763888875024
2013-01-21,1.2718750000000203,82.5,0.5416666666666666,1,0.12520833333335682,-0.06979166666663872,3.894166666666692,4.762500000000024,5.702208333333348,4.459763888875024,4.608784722208353
2013-01-22,0.12520833333335682,77.93333333333334,0.375,1,-0.06979166666663872,3.894166666666692,4.762500000000024,5.702208333333348,4.459763888875024,4.608784722208353,4.7143819444583555
2013-01-23,-0.06979166666663872,78.45,0.4166666666666667,1,3.894166666666692,4.762500000000024,5.702208333333348,4.459763888875024,4.608784722208353,4.7143819444583555,6.269843750000033
2013-01-24,3.894166666666692,69.72222222222223,0.9583333333333334,1,4.762500000000024,5.702208333333348,4.459763888875024,4.608784722208353,4.7143819444583555,6.269843750000033,7.576250000000023
2013-01-25,4.762500000000024,79.29166666666667,1.5416666666666667,1,5.702208333333348,4.459763888875024,4.608784722208353,4.7143819444583555,6.269843750000033,7.576250000000023,8.141250000000026
2013-01-26,5.702208333333348,86.79166666666667,1.875,1,4.459763888875024,4.608784722208353,4.7143819444583555,6.269843750000033,7.576250000000023,8.141250000000026,6.883958333333358
2013-01-27,4.459763888875024,84.5,2.7083333333333335,1,4.608784722208353,4.7143819444583555,6.269843750000033,7.576250000000023,8.141250000000026,6.883958333333358,5.31875000000002
2013-01-28,4.608784722208353,75.875,2.5416666666666665,1,4.7143819444583555,6.269843750000033,7.576250000000023,8.141250000000026,6.883958333333358,5.31875000000002,4.910000000000022
2013-01-29,4.7143819444583555,93.66666666666667,1.625,1,6.269843750000033,7.576250000000023,8.141250000000026,6.883958333333358,5.31875000000002,4.910000000000022,7.1322916666666885
2013-01-30,6.269843750000033,90.66666666666667,2.8333333333333335,1,7.576250000000023,8.141250000000026,6.883958333333358,5.31875000000002,4.910000000000022,7.1322916666666885,7.766875000000023
2013-01-31,7.576250000000023,87.41666666666667,3.2083333333333335,1,8.141250000000026,6.883958333333358,5.31875000000002,4.910000000000022,7.1322916666666885,7.766875000000023,7.063958333333351
2013-02-01,8.141250000000026,88.33333333333333,2.4583333333333335,2,6.883958333333358,5.31875000000002,4.910000000000022,7.1322916666666885,7.766875000000023,7.063958333333351,6.712291666666689
2013-02-02,6.883958333333358,87.79166666666667,1.3333333333333333,2,5.31875000000002,4.910000000000022,7.1322916666666885,7.766875000000023,7.063958333333351,6.712291666666689,4.38937500000002
2013-02-03,5.31875000000002,82.54166666666667,1.0,2,4.910000000000022,7.1322916666666885,7.766875000000023,7.063958333333351,6.712291666666689,4.38937500000002,5.192500000000024
2013-02-04,4.910000000000022,85.0,2.375,2,7.1322916666666885,7.766875000000023,7.063958333333351,6.712291666666689,4.38937500000002,5.192500000000024,4.806875000000019
2013-02-05,7.1322916666666885,81.25,2.2083333333333335,2,7.766875000000023,7.063958333333351,6.712291666666689,4.38937500000002,5.192500000000024,4.806875000000019,5.547631944458357
2013-02-06,7.766875000000023,80.58333333333333,2.9583333333333335,2,7.063958333333351,6.712291666666689,4.38937500000002,5.192500000000024,4.806875000000019,5.547631944458357,7.076458333333352
2013-02-07,7.063958333333351,74.91666666666667,4.25,2,6.712291666666689,4.38937500000002,5.192500000000024,4.806875000000019,5.547631944458357,7.076458333333352,7.803333333333351
2013-02-08,6.712291666666689,69.41666666666667,2.4583333333333335,2,4.38937500000002,5.192500000000024,4.806875000000019,5.547631944458357,7.076458333333352,7.803333333333351,7.0508333333333555
2013-02-09,4.38937500000002,74.63636363636364,0.4583333333333333,2,5.192500000000024,4.806875000000019,5.547631944458357,7.076458333333352,7.803333333333351,7.0508333333333555,7.295833333333358
2013-02-10,5.192500000000024,69.75,0.3333333333333333,2,4.806875000000019,5.547631944458357,7.076458333333352,7.803333333333351,7.0508333333333555,7.295833333333358,7.10562500000002
2013-02-11,4.806875000000019,80.20833333333333,0.2916666666666667,2,5.547631944458357,7.076458333333352,7.803333333333351,7.0508333333333555,7.295833333333358,7.10562500000002,5.248333333333356
2013-02-12,5.547631944458357,73.83333333333333,1.0833333333333333,2,7.076458333333352,7.803333333333351,7.0508333333333555,7.295833333333358,7.10562500000002,5.248333333333356,4.893333333333357
2013-02-13,7.076458333333352,81.375,2.125,2,7.803333333333351,7.0508333333333555,7.295833333333358,7.10562500000002,5.248333333333356,4.893333333333357,5.297916666666687
2013-02-14,7.803333333333351,75.79166666666667,3.6666666666666665,2,7.0508333333333555,7.295833333333358,7.10562500000002,5.248333333333356,4.893333333333357,5.297916666666687,3.9309791666666904
2013-02-15,7.0508333333333555,77.16666666666667,1.875,2,7.295833333333358,7.10562500000002,5.248333333333356,4.893333333333357,5.297916666666687,3.9309791666666904,4.431666666666689
2013-02-16,7.295833333333358,81.08333333333333,0.5833333333333334,2,7.10562500000002,5.248333333333356,4.893333333333357,5.297916666666687,3.9309791666666904,4.431666666666689,5.600416666666689
2013-02-17,7.10562500000002,74.66666666666667,2.75,2,5.248333333333356,4.893333333333357,5.297916666666687,3.9309791666666904,4.431666666666689,5.600416666666689,4.975416666666692
2013-02-18,5.248333333333356,70.08333333333333,2.8333333333333335,2,4.893333333333357,5.297916666666687,3.9309791666666904,4.431666666666689,5.600416666666689,4.975416666666692,5.784875000000016
2013-02-19,4.893333333333357,73.5,1.0833333333333333,2,5.297916666666687,3.9309791666666904,4.431666666666689,5.600416666666689,4.975416666666692,5.784875000000016,6.534500000000023
2013-02-20,5.297916666666687,67.9090909090909,1.5,2,3.9309791666666904,4.431666666666689,5.600416666666689,4.975416666666692,5.784875000000016,6.534500000000023,5.185125000000018
2013-02-21,3.9309791666666904,66.95,2.0,2,4.431666666666689,5.600416666666689,4.975416666666692,5.784875000000016,6.534500000000023,5.185125000000018,6.193620833333355
2013-02-22,4.431666666666689,77.83333333333333,2.6666666666666665,2,5.600416666666689,4.975416666666692,5.784875000000016,6.534500000000023,5.185125000000018,6.193620833333355,6.72416666666669
2013-02-23,5.600416666666689,75.45833333333333,5.0,2,4.975416666666692,5.784875000000016,6.534500000000023,5.185125000000018,6.193620833333355,6.72416666666669,10.868333333333359
2013-02-24,4.975416666666692,69.65,3.5833333333333335,2,5.784875000000016,6.534500000000023,5.185125000000018,6.193620833333355,6.72416666666669,10.868333333333359,11.079583333333355
2013-02-25,5.784875000000016,65.73913043478261,3.6666666666666665,2,6.534500000000023,5.185125000000018,6.193620833333355,6.72416666666669,10.868333333333359,11.079583333333355,5.250833333333357
2013-02-26,6.534500000000023,63.56521739130435,5.0,2,5.185125000000018,6.193620833333355,6.72416666666669,10.868333333333359,11.079583333333355,5.250833333333357,4.252708333333357
2013-02-27,5.185125000000018,65.88888888888889,3.6666666666666665,2,6.193620833333355,6.72416666666669,10.868333333333359,11.079583333333355,5.250833333333357,4.252708333333357,6.541712500000024
2013-02-28,6.193620833333355,69.83333333333333,2.1666666666666665,2,6.72416666666669,10.868333333333359,11.079583333333355,5.250833333333357,4.252708333333357,6.541712500000024,5.762229166666688
2013-03-01,6.72416666666669,87.08333333333333,1.3333333333333333,3,10.868333333333359,11.079583333333355,5.250833333333357,4.252708333333357,6.541712500000024,5.762229166666688,5.643479166666684
2013-03-02,10.868333333333359,78.79166666666667,3.9583333333333335,3,11.079583333333355,5.250833333333357,4.252708333333357,6.541712500000024,5.762229166666688,5.643479166666684,5.1349375000000235
2013-03-03,11.079583333333355,72.54166666666667,3.6666666666666665,3,5.250833333333357,4.252708333333357,6.541712500000024,5.762229166666688,5.643479166666684,5.1349375000000235,4.932756944416684
2013-03-04,5.250833333333357,68.36363636363636,2.1666666666666665,3,4.252708333333357,6.541712500000024,5.762229166666688,5.643479166666684,5.1349375000000235,4.932756944416684,5.618166666666696
